cbsa_code,cbsa_name,year,permits_total,permits_sf,permits_mf_small,permits_mf_large,data_source,dq_flag
41180,San Jose-Sunnyvale-Santa Clara,2017,7295,5608,115,1572,census_bps,
41180,San Jose-Sunnyvale-Santa Clara,2018,7338,5242,142,1954,census_bps,
41180,San Jose-Sunnyvale-Santa Clara,2019,7054,5179,245,1630,census_bps,
41180,San Jose-Sunnyvale-Santa Clara,2020,7863,5719,167,1977,census_bps,
41180,San Jose-Sunnyvale-Santa Clara,2021,8326,5716,175,2435,census_bps,
41180,San Jose-Sunnyvale-Santa Clara,2022,9130,4742,186,4202,census_bps,
41180,San Jose-Sunnyvale-Santa Clara,2023,7107,4599,226,2282,census_bps,
41180,San Jose-Sunnyvale-Santa Clara,2024,7017,4653,347,2017,census_bps,
41620,Salt Lake City,2000,5284,4226,333,725,census_bps,
41620,Salt Lake City,2001,6014,4295,325,1394,census_bps,
41620,Salt Lake City,2002,6212,4526,408,1278,census_bps,
41620,Salt Lake City,2003,7517,5531,501,1485,census_bps,
41620,Salt Lake City,2004,6960,5618,306,1036,census_bps,
41620,Salt Lake City,2005,8335,6443,332,1560,census_bps,
41620,Salt Lake City,2006,6874,5948,169,757,census_bps,
41620,Salt Lake City,2007,5093,3605,153,1335,census_bps,
41620,Salt Lake City,2008,3836,1603,115,2118,census_bps,
41620,Salt Lake City,2009,4310,1507,66,2737,census_bps,
41620,Salt Lake City,2010,2746,1795,84,867,census_bps,
41620,Salt Lake City,2011,3349,2041,77,1231,census_bps,
41620,Salt Lake City,2012,3764,2711,49,1004,census_bps,
41620,Salt Lake City,2013,5302,3280,223,1799,census_bps,
41620,Salt Lake City,2014,5318,3159,149,2010,census_bps,
41620,Salt Lake City,2015,6755,3762,186,2807,census_bps,
41620,Salt Lake City,2016,8731,4351,163,4217,census_bps,
41620,Salt Lake City,2017,7367,4918,224,2225,census_bps,
41620,Salt Lake City,2018,8750,5391,497,2862,census_bps,
41620,Salt Lake City,2019,10680,4760,348,5572,census_bps,
41620,Salt Lake City,2020,11033,5203,540,5290,census_bps,
41620,Salt Lake City,2021,11642,5338,453,5851,census_bps,
41620,Salt Lake City,2022,10102,3992,178,5932,census_bps,
41620,Salt Lake City,2023,9235,3163,390,5682,census_bps,
41620,Salt Lake City,2024,5447,3525,256,1666,census_bps,
41700,San Antonio-New Braunfels,2000,10976,8789,124,2063,census_bps,
41700,San Antonio-New Braunfels,2001,13136,9529,195,3412,census_bps,
41700,San Antonio-New Braunfels,2002,13253,10484,234,2535,census_bps,
41700,San Antonio-New Braunfels,2003,13375,10976,163,2236,census_bps,
41700,San Antonio-New Braunfels,2004,17539,12634,367,4538,census_bps,
41700,San Antonio-New Braunfels,2005,22305,14706,305,7294,census_bps,
41700,San Antonio-New Braunfels,2006,19761,13841,538,5382,census_bps,
41700,San Antonio-New Braunfels,2007,13295,9350,308,3637,census_bps,
41700,San Antonio-New Braunfels,2008,10574,6010,187,4377,census_bps,
41700,San Antonio-New Braunfels,2009,5924,5486,80,358,census_bps,
41700,San Antonio-New Braunfels,2010,6865,5144,76,1645,census_bps,
41700,San Antonio-New Braunfels,2011,7127,4410,33,2684,census_bps,
41700,San Antonio-New Braunfels,2012,8004,5102,142,2760,census_bps,
41700,San Antonio-New Braunfels,2013,6128,5827,124,177,census_bps,
41700,San Antonio-New Braunfels,2014,10332,6220,234,3878,census_bps,
41700,San Antonio-New Braunfels,2015,7824,6478,160,1186,census_bps,
41700,San Antonio-New Braunfels,2016,12241,6464,347,5430,census_bps,
41700,San Antonio-New Braunfels,2017,12516,7535,385,4596,census_bps,
41700,San Antonio-New Braunfels,2018,11497,8013,124,3360,census_bps,
41700,San Antonio-New Braunfels,2019,15895,9103,242,6550,census_bps,
41700,San Antonio-New Braunfels,2020,16697,10541,320,5836,census_bps,
41700,San Antonio-New Braunfels,2021,22264,13945,243,8076,census_bps,
41700,San Antonio-New Braunfels,2022,24336,10223,375,13738,census_bps,
41700,San Antonio-New Braunfels,2023,16485,8718,519,7248,census_bps,
41700,San Antonio-New Braunfels,2024,14857,10999,55,3803,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2000,15592,9287,626,5679,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2001,15405,9377,515,5513,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2002,13684,8880,638,4166,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2003,18031,9758,1278,6995,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2004,15587,9122,1247,5218,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2005,14306,7576,1078,5652,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2006,9191,4743,501,3947,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2007,7435,3422,470,3543,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2008,5357,2361,168,2828,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2009,2946,1778,111,1057,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2010,3494,2270,191,1033,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2011,5370,2245,167,2958,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2012,5666,2197,449,3020,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2013,8264,2565,334,5365,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2014,6875,2487,291,4097,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2015,9883,3222,283,6378,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2016,10791,2351,451,7989,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2017,10441,4056,698,5687,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2018,9834,3489,678,5667,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2019,8216,3019,516,4681,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2020,9472,2900,466,6106,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2021,10048,3227,422,6399,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2022,9346,3517,488,5341,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2023,11469,3049,468,7952,census_bps,
41740,San Diego-Chula Vista-Carlsbad,2024,11572,3377,947,7248,census_bps,
41860,San Francisco-Oakland-Berkeley,2000,15113,8917,414,5782,census_bps,
41860,San Francisco-Oakland-Berkeley,2001,11101,6928,437,3736,census_bps,
41860,San Francisco-Oakland-Berkeley,2002,12541,8654,317,3570,census_bps,
41860,San Francisco-Oakland-Berkeley,2003,14828,8683,404,5741,census_bps,
41860,San Francisco-Oakland-Berkeley,2004,15239,7986,458,6795,census_bps,
41860,San Francisco-Oakland-Berkeley,2005,14883,8102,372,6409,census_bps,
41860,San Francisco-Oakland-Berkeley,2006,14483,5900,370,8213,census_bps,
41860,San Francisco-Oakland-Berkeley,2007,10560,5055,304,5201,census_bps,
41860,San Francisco-Oakland-Berkeley,2008,7555,2359,176,5020,census_bps,
41860,San Francisco-Oakland-Berkeley,2009,3550,2271,149,1130,census_bps,
41860,San Francisco-Oakland-Berkeley,2010,4621,2118,157,2346,census_bps,
41860,San Francisco-Oakland-Berkeley,2011,5783,1923,125,3735,census_bps,
41860,San Francisco-Oakland-Berkeley,2012,9163,3095,226,5842,census_bps,
41860,San Francisco-Oakland-Berkeley,2013,10922,3659,205,7058,census_bps,
41860,San Francisco-Oakland-Berkeley,2014,10001,3716,159,6126,census_bps,
41860,San Francisco-Oakland-Berkeley,2015,13386,4804,245,8337,census_bps,
41860,San Francisco-Oakland-Berkeley,2016,14787,4967,235,9585,census_bps,
41860,San Francisco-Oakland-Berkeley,2017,16952,4777,302,11873,census_bps,
41860,San Francisco-Oakland-Berkeley,2018,17421,4048,413,12960,census_bps,
41860,San Francisco-Oakland-Berkeley,2019,13881,4076,277,9528,census_bps,
41860,San Francisco-Oakland-Berkeley,2020,10156,3386,184,6586,census_bps,
41860,San Francisco-Oakland-Berkeley,2021,13606,4301,341,8964,census_bps,
41860,San Francisco-Oakland-Berkeley,2022,11180,3376,238,7566,census_bps,
41860,San Francisco-Oakland-Berkeley,2023,7530,3015,163,4352,census_bps,
41860,San Francisco-Oakland-Berkeley,2024,5914,2776,148,2990,census_bps,
42660,Seattle-Tacoma-Bellevue,2000,22525,12057,1537,8931,census_bps,
42660,Seattle-Tacoma-Bellevue,2001,21097,12246,917,7934,census_bps,
42660,Seattle-Tacoma-Bellevue,2002,20991,14406,993,5592,census_bps,
42660,Seattle-Tacoma-Bellevue,2003,20601,15003,1499,4099,census_bps,
42660,Seattle-Tacoma-Bellevue,2004,24135,16334,1558,6243,census_bps,
42660,Seattle-Tacoma-Bellevue,2005,25519,17565,1589,6365,census_bps,
42660,Seattle-Tacoma-Bellevue,2006,25743,15211,1780,8752,census_bps,
42660,Seattle-Tacoma-Bellevue,2007,25403,12395,2511,10497,census_bps,
42660,Seattle-Tacoma-Bellevue,2008,15512,6674,1767,7071,census_bps,
42660,Seattle-Tacoma-Bellevue,2009,7419,5036,643,1740,census_bps,
42660,Seattle-Tacoma-Bellevue,2010,10040,6139,418,3483,census_bps,
42660,Seattle-Tacoma-Bellevue,2011,11230,6078,374,4778,census_bps,
42660,Seattle-Tacoma-Bellevue,2012,17666,8047,461,9158,census_bps,
42660,Seattle-Tacoma-Bellevue,2013,19517,8773,610,10134,census_bps,
42660,Seattle-Tacoma-Bellevue,2014,21953,8665,887,12401,census_bps,
42660,Seattle-Tacoma-Bellevue,2015,25008,8646,1045,15317,census_bps,
42660,Seattle-Tacoma-Bellevue,2016,25489,9425,979,15085,census_bps,
42660,Seattle-Tacoma-Bellevue,2017,27334,9997,1098,16239,census_bps,
42660,Seattle-Tacoma-Bellevue,2018,28186,9134,1456,17596,census_bps,
42660,Seattle-Tacoma-Bellevue,2019,26599,8737,1436,16426,census_bps,
42660,Seattle-Tacoma-Bellevue,2020,23039,8860,1245,12934,census_bps,
42660,Seattle-Tacoma-Bellevue,2021,30743,8828,1594,20321,census_bps,
42660,Seattle-Tacoma-Bellevue,2022,26661,7029,1652,17980,census_bps,
42660,Seattle-Tacoma-Bellevue,2023,17223,6296,1292,9635,census_bps,
42660,Seattle-Tacoma-Bellevue,2024,17920,6489,1383,10048,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2000,19244,13293,669,5282,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2001,21814,15826,980,5008,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2002,23542,17546,985,5011,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2003,29281,20178,1046,8057,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2004,29557,23081,1051,5425,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2005,34174,27643,941,5590,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2006,22640,18294,620,3726,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2007,12249,8054,482,3713,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2008,9613,5093,244,4276,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2009,6962,3923,83,2956,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2010,6501,4396,138,1967,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2011,6342,4511,141,1690,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2012,10161,5883,146,4132,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2013,12152,7314,245,4593,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2014,12386,7267,264,4855,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2015,15653,9739,197,5717,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2016,17752,10685,161,6906,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2017,18268,12732,81,5455,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2018,17452,14228,138,3086,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2019,23540,14670,269,8601,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2020,20348,16088,118,4142,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2021,24831,19305,92,5434,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2022,29968,15678,998,13292,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2023,25386,14852,563,9971,census_bps,
45300,Tampa-St. Petersburg-Clearwater,2024,20950,13205,200,7545,census_bps,
46060,Tucson,2000,7779,6816,337,626,census_bps,
46060,Tucson,2001,7472,6298,165,1009,census_bps,
46060,Tucson,2002,7147,6114,179,854,census_bps,
46060,Tucson,2003,7910,7598,195,117,census_bps,
46060,Tucson,2004,10521,9604,197,720,census_bps,
46060,Tucson,2005,11644,11166,321,157,census_bps,
46060,Tucson,2006,8522,8132,212,178,census_bps,
46060,Tucson,2007,5237,4698,142,397,census_bps,
46060,Tucson,2008,3221,2743,55,423,census_bps,
46060,Tucson,2009,2129,1934,28,167,census_bps,
46060,Tucson,2010,1938,1726,6,206,census_bps,
46060,Tucson,2011,2242,1388,26,828,census_bps,
46060,Tucson,2012,2841,2175,38,628,census_bps,
46060,Tucson,2013,3491,2623,38,830,census_bps,
46060,Tucson,2014,3250,2296,32,922,census_bps,
46060,Tucson,2015,2428,2226,18,184,census_bps,
46060,Tucson,2016,2466,2420,6,40,census_bps,
46060,Tucson,2017,4495,2888,46,1561,census_bps,
46060,Tucson,2018,4404,3240,42,1122,census_bps,
46060,Tucson,2019,4313,3490,52,771,census_bps,
46060,Tucson,2020,4958,4242,46,670,census_bps,
46060,Tucson,2021,6284,5116,50,1118,census_bps,
46060,Tucson,2022,5714,3735,74,1905,census_bps,
46060,Tucson,2023,5255,3688,148,1419,census_bps,
46060,Tucson,2024,5250,4150,104,996,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2000,7563,6633,246,684,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2001,8858,7231,108,1519,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2002,10390,7863,172,2355,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2003,10559,8056,211,2292,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2004,10347,7455,553,2339,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2005,11543,7850,608,3085,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2006,7891,6082,650,1159,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2007,6482,4923,244,1315,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2008,5368,3521,92,1755,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2009,5359,3056,17,2286,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2010,4016,3199,56,761,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2011,5602,2997,45,2560,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2012,5420,3571,115,1734,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2013,7444,4171,64,3209,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2014,5760,3811,92,1857,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2015,6764,4066,90,2608,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2016,6276,4158,175,1943,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2017,6265,4487,207,1571,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2018,5710,4274,82,1354,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2019,5875,4312,98,1465,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2020,6916,5207,62,1647,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2021,7336,4671,115,2550,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2022,6286,3653,49,2584,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2023,6083,3362,47,2674,census_bps,
47260,Virginia Beach-Norfolk-Newport News,2024,4406,3544,70,792,census_bps,
47900,Washington-Arlington-Alexandria,2000,37296,27985,161,9150,census_bps,
47900,Washington-Arlington-Alexandria,2001,36411,26751,134,9526,census_bps,
47900,Washington-Arlington-Alexandria,2002,38145,27585,212,10348,census_bps,
47900,Washington-Arlington-Alexandria,2003,35865,27962,296,7607,census_bps,
47900,Washington-Arlington-Alexandria,2004,38985,27709,258,11018,census_bps,
47900,Washington-Arlington-Alexandria,2005,37850,26972,211,10667,census_bps,
47900,Washington-Arlington-Alexandria,2006,28919,19417,46,9456,census_bps,
47900,Washington-Arlington-Alexandria,2007,22895,14987,119,7789,census_bps,
47900,Washington-Arlington-Alexandria,2008,13625,9214,166,4245,census_bps,
47900,Washington-Arlington-Alexandria,2009,12147,8772,256,3119,census_bps,
47900,Washington-Arlington-Alexandria,2010,12952,9377,139,3436,census_bps,
47900,Washington-Arlington-Alexandria,2011,19587,9572,270,9745,census_bps,
47900,Washington-Arlington-Alexandria,2012,22293,10869,376,11048,census_bps,
47900,Washington-Arlington-Alexandria,2013,24036,13277,166,10593,census_bps,
47900,Washington-Arlington-Alexandria,2014,24591,12198,154,12239,census_bps,
47900,Washington-Arlington-Alexandria,2015,22675,12311,170,10194,census_bps,
47900,Washington-Arlington-Alexandria,2016,25451,13148,96,12207,census_bps,
47900,Washington-Arlington-Alexandria,2017,27002,13962,130,12910,census_bps,
47900,Washington-Arlington-Alexandria,2018,25573,13404,132,12037,census_bps,
47900,Washington-Arlington-Alexandria,2019,26313,12726,230,13357,census_bps,
47900,Washington-Arlington-Alexandria,2020,24785,13706,119,10960,census_bps,
47900,Washington-Arlington-Alexandria,2021,27098,13416,92,13590,census_bps,
47900,Washington-Arlington-Alexandria,2022,35718,11825,94,23799,census_bps,
47900,Washington-Arlington-Alexandria,2023,23345,10788,138,12419,census_bps,
47900,Washington-Arlington-Alexandria,2024,21487,11743,138,9606,census_bps,
